student_id,month,attendance_pct,avg_score,ai_usage_hours,performance_delta,engagement_score
177,Aug,80.61,66.52,6.77,3.57,56.49
177,Sep,81.37,67.68,12.55,4.74,63.88
177,Oct,82.31,68.64,1.33,5.7,50.98
177,Nov,82.38,67.43,1.98,4.49,51.81
177,Dec,81.25,68.84,11.82,5.89,62.93
178,Jan,84.98,52.88,18.64,1.23,73.35
178,Feb,85.71,52.77,6.67,1.12,59.43
178,Mar,87.0,54.0,12.37,2.35,67.05
178,Apr,86.99,54.38,15.77,2.73,71.12
178,May,89.14,53.75,5.78,2.1,60.42
178,Jun,91.0,54.36,10.23,2.7,66.87
178,Jul,92.07,56.37,10.98,4.72,68.42
178,Aug,91.23,55.8,5.81,4.15,61.71
178,Sep,91.42,57.55,6.48,5.9,62.63
178,Oct,92.02,58.77,13.48,7.12,71.39
178,Nov,90.22,58.35,1.63,6.69,56.09
178,Dec,89.98,58.55,3.93,6.89,58.7
179,Jan,71.11,69.95,12.33,1.75,57.47
179,Feb,73.28,70.33,4.6,2.14,49.48
179,Mar,74.02,71.06,6.36,2.86,52.04
179,Apr,73.2,70.04,4.36,1.85,49.15
179,May,73.22,70.76,13.92,2.56,60.63
179,Jun,70.8,70.51,11.77,2.32,56.61
179,Jul,70.24,70.82,9.43,2.63,53.47
179,Aug,70.07,69.65,3.22,1.45,45.9
179,Sep,70.19,70.51,4.58,2.31,47.61
179,Oct,69.66,69.65,4.96,1.46,47.75
179,Nov,68.23,71.14,33.05,2.94,80.6
179,Dec,67.67,72.39,8.56,4.19,50.87
180,Jan,77.63,70.11,6.92,-0.07,54.88
180,Feb,79.15,70.34,12.02,0.17,61.91
180,Mar,76.97,70.93,2.99,0.75,49.77
180,Apr,77.39,72.58,22.49,2.4,73.42
180,May,78.33,73.03,2.63,2.85,50.15
180,Jun,78.43,74.93,4.75,4.75,52.76
180,Jul,77.31,75.31,3.21,5.13,50.24
180,Aug,78.23,75.37,14.05,5.2,63.8
180,Sep,77.25,75.01,8.14,4.83,56.12
180,Oct,79.67,75.6,9.93,5.42,59.72
180,Nov,81.04,76.22,9.72,6.04,60.29
180,Dec,81.91,77.8,6.35,7.62,56.77
181,Jan,81.59,63.09,27.32,1.95,81.74
181,Feb,81.95,61.92,11.91,0.78,63.46
181,Mar,82.26,61.91,8.31,0.78,59.33
181,Apr,82.96,62.25,6.48,1.12,57.56
181,May,84.16,60.97,13.47,-0.17,66.66
181,Jun,84.98,62.35,18.59,1.21,73.29
181,Jul,86.55,64.49,20.23,3.35,76.21
181,Aug,86.94,64.02,4.75,2.88,57.86
181,Sep,86.35,63.37,3.45,2.24,55.95
181,Oct,86.79,63.42,1.94,2.28,54.4
181,Nov,85.59,64.36,4.01,3.23,56.17
181,Dec,85.41,65.11,4.82,3.97,57.03
182,Jan,82.63,79.18,23.8,1.59,78.14
182,Feb,82.37,80.09,1.67,2.49,51.43
182,Mar,81.91,80.16,12.23,2.57,63.82
182,Apr,82.89,80.52,8.5,2.92,59.93
182,May,83.16,80.26,5.83,2.67,56.89
182,Jun,84.05,80.71,8.56,3.12,60.7
182,Jul,84.75,81.89,14.3,4.3,68.01
182,Aug,84.29,82.52,2.49,4.92,53.56
182,Sep,84.98,81.27,9.12,3.67,61.93
182,Oct,86.32,82.67,17.56,5.07,72.87
182,Nov,86.94,82.87,9.14,5.27,63.13
182,Dec,86.24,82.12,5.41,4.53,58.23
183,Jan,79.36,55.78,3.85,0.59,52.23
183,Feb,80.75,58.0,28.88,2.81,83.1
183,Mar,82.93,57.46,3.48,2.27,53.94
183,Apr,81.96,58.74,9.97,3.55,61.14
183,May,82.36,58.89,8.55,3.7,59.68
183,Jun,83.47,58.52,5.18,3.33,56.3
183,Jul,84.99,57.52,4.94,2.33,56.92
183,Aug,87.35,58.04,17.99,2.84,74.01
183,Sep,87.84,58.71,24.56,3.52,82.17
183,Oct,88.63,60.16,9.26,4.97,64.29
183,Nov,88.16,60.55,11.57,5.35,66.78
183,Dec,88.31,61.49,27.53,6.29,86.03
184,Jan,75.28,52.04,5.99,-1.24,52.35
184,Feb,74.61,52.92,4.8,-0.36,50.52
184,Mar,75.69,53.73,16.15,0.44,64.79
184,Apr,74.47,55.87,9.28,2.58,55.81
184,May,75.27,54.38,1.82,1.1,47.35
184,Jun,75.69,54.0,6.21,0.72,52.87
184,Jul,76.24,53.57,9.16,0.28,56.73
184,Aug,77.18,54.13,3.6,0.84,50.63
184,Sep,76.71,54.12,2.79,0.84,49.38
184,Oct,76.44,55.98,10.65,2.7,58.65
184,Nov,76.57,56.75,14.42,3.46,63.24
184,Dec,77.82,58.66,34.55,5.38,88.16
185,Jan,71.28,66.74,4.79,-0.06,48.52
185,Feb,72.16,66.66,26.35,-0.14,74.91
185,Mar,73.17,66.14,2.84,-0.66,47.31
185,Apr,74.97,65.76,5.65,-1.04,51.77
185,May,75.21,66.17,7.92,-0.63,54.63
185,Jun,75.52,66.8,18.71,0.0,67.76
185,Jul,76.98,67.39,7.11,0.59,54.71
185,Aug,77.46,70.24,8.35,3.45,56.5
185,Sep,78.61,70.99,11.82,4.2,61.35
185,Oct,79.31,72.42,17.18,5.63,68.2
185,Nov,79.57,72.99,15.26,6.2,66.06
185,Dec,78.62,73.31,17.71,6.51,68.42
186,Jan,79.08,73.63,10.06,0.25,59.52
186,Feb,79.06,73.33,2.05,-0.05,49.9
186,Mar,78.78,74.66,7.78,1.28,56.61
186,Apr,78.09,75.27,16.03,1.89,66.1
186,May,81.02,74.06,5.35,0.69,55.03
186,Jun,80.64,73.68,4.56,0.3,53.85
186,Jul,80.23,74.58,6.72,1.2,56.2
186,Aug,81.75,75.63,4.38,2.25,54.31
186,Sep,82.15,76.29,12.19,2.91,63.92
186,Oct,82.81,75.99,9.65,2.61,61.26
186,Nov,84.26,75.64,3.42,2.27,54.66
186,Dec,83.22,77.82,25.35,4.45,80.36
187,Jan,70.87,77.9,12.57,-0.57,57.61
187,Feb,70.16,78.22,4.43,-0.25,47.41
187,Mar,69.77,77.7,3.1,-0.77,45.58
187,Apr,68.59,78.86,19.85,0.39,64.97
187,May,69.02,80.45,19.26,1.98,64.52
187,Jun,70.09,79.85,8.48,1.38,52.23
187,Jul,69.42,80.26,7.26,1.79,50.37
187,Aug,68.31,82.15,7.73,3.67,50.27
187,Sep,67.05,84.56,13.45,6.09,56.37
187,Oct,67.5,84.06,5.95,5.59,47.64
187,Nov,67.23,83.45,2.73,4.98,43.62
187,Dec,67.57,84.93,17.97,6.46,62.1
188,Jan,60.0,60.91,11.45,-0.42,49.74
188,Feb,60.0,62.92,17.61,1.59,57.14
188,Mar,60.37,60.7,0.52,-0.63,36.85
188,Apr,61.12,60.2,6.72,-1.13,44.74
188,May,60.12,59.21,3.89,-2.11,40.74
188,Jun,60.0,60.3,16.7,-1.03,56.04
188,Jul,60.0,61.32,11.14,-0.01,49.36
188,Aug,60.15,62.46,8.58,1.13,46.38
188,Sep,61.74,63.45,9.36,2.12,48.27
188,Oct,63.67,64.44,5.61,3.12,44.93
188,Nov,62.85,64.88,1.72,3.55,39.78
188,Dec,62.67,65.39,7.19,4.06,46.23
189,Jan,80.87,72.02,2.48,-1.61,51.49
189,Feb,79.9,72.18,3.99,-1.45,52.73
189,Mar,79.92,72.48,9.22,-1.15,59.02
189,Apr,81.06,73.43,7.82,-0.2,58.02
189,May,81.65,74.09,5.67,0.46,55.79
189,Jun,81.28,74.72,18.6,1.09,71.09
189,Jul,81.76,73.66,6.46,0.03,56.8
189,Aug,81.95,74.83,11.69,1.2,63.2
189,Sep,83.64,75.03,11.14,1.4,63.55
189,Oct,84.23,75.47,9.56,1.84,62.01
189,Nov,84.11,76.87,15.46,3.24,69.02
189,Dec,85.76,77.43,11.65,3.8,65.43
190,Jan,85.93,64.31,2.68,-0.39,54.77
190,Feb,88.04,65.06,15.9,0.36,71.91
190,Mar,88.65,65.07,12.81,0.38,68.56
190,Apr,87.76,64.82,4.19,0.13,57.68
190,May,87.27,66.82,26.09,2.13,83.67
190,Jun,87.91,69.72,28.52,5.03,86.97
190,Jul,87.82,68.89,7.13,4.2,61.24
190,Aug,89.57,68.98,3.96,4.29,58.5
190,Sep,90.54,68.35,4.31,3.66,59.5
190,Oct,91.09,69.77,21.08,5.08,79.95
190,Nov,92.3,69.6,15.13,4.91,73.54
190,Dec,91.68,69.46,3.87,4.77,59.66
191,Jan,62.86,64.07,6.19,0.45,45.14
191,Feb,63.97,63.02,5.36,-0.6,44.81
191,Mar,62.63,62.91,1.92,-0.71,39.89
191,Apr,62.42,63.61,18.85,-0.01,60.08
191,May,63.41,62.8,1.1,-0.82,39.37
191,Jun,65.86,63.67,20.77,0.05,64.44
191,Jul,65.6,64.39,4.4,0.77,44.64
191,Aug,67.17,64.46,5.9,0.84,47.38
191,Sep,67.29,64.54,9.63,0.92,51.93
191,Oct,69.7,64.4,18.45,0.78,63.96
191,Nov,70.05,65.34,6.11,1.72,49.37
191,Dec,70.55,66.99,22.18,3.37,68.94
192,Jan,71.87,71.97,8.21,-0.09,52.97
192,Feb,70.69,72.21,5.83,0.14,49.41
192,Mar,69.42,73.42,16.94,1.35,61.98
192,Apr,69.18,73.41,5.42,1.34,48.01
192,May,70.99,73.08,8.29,1.01,52.54
192,Jun,69.84,73.15,5.94,1.08,49.04
192,Jul,71.82,73.9,14.01,1.83,59.9
192,Aug,71.17,74.29,7.21,2.22,51.36
192,Sep,71.8,75.48,5.39,3.41,49.54
192,Oct,70.97,76.52,0.61,4.45,43.32
192,Nov,70.96,78.9,19.3,6.83,65.74
192,Dec,72.19,81.97,22.96,9.9,70.86
193,Jan,83.87,71.9,6.19,1.68,57.75
193,Feb,85.52,72.53,15.39,2.31,69.78
193,Mar,86.21,74.49,27.63,4.27,84.88
193,Apr,84.88,75.16,2.6,4.95,54.05
193,May,86.24,75.25,2.1,5.03,54.26
193,Jun,86.08,75.22,1.39,5.0,53.31
193,Jul,86.12,75.47,9.46,5.25,63.02
193,Aug,86.86,75.98,8.69,5.76,62.55
193,Sep,87.21,78.1,16.41,7.88,72.02
193,Oct,88.02,78.43,5.18,8.21,59.03
193,Nov,87.68,80.36,21.69,10.14,78.63
193,Dec,88.21,79.9,4.53,9.68,58.35
194,Jan,92.8,52.88,4.4,0.49,60.96
194,Feb,94.8,53.63,8.31,1.24,66.85
194,Mar,93.99,53.67,3.54,1.28,60.64
194,Apr,94.57,54.36,6.16,1.97,64.13
194,May,94.31,54.32,2.09,1.93,59.1
194,Jun,94.37,55.72,24.1,3.33,85.55
194,Jul,93.39,55.73,12.09,3.34,70.54
194,Aug,94.29,55.75,4.04,3.36,61.42
194,Sep,94.2,56.39,10.79,4.0,69.48
194,Oct,95.8,58.82,19.51,6.43,80.9
194,Nov,95.89,59.71,15.61,7.32,76.27
194,Dec,95.42,58.57,4.11,6.18,62.18
195,Jan,78.3,76.65,14.54,-0.16,64.43
195,Feb,78.27,76.47,8.25,-0.34,56.87
195,Mar,77.86,77.46,8.2,0.65,56.55
195,Apr,78.44,78.92,19.84,2.11,70.87
195,May,80.16,77.99,9.79,1.18,59.85
195,Jun,81.44,78.09,13.42,1.27,64.97
195,Jul,81.26,78.53,3.79,1.71,53.3
195,Aug,82.64,80.1,15.26,3.29,67.9
195,Sep,83.02,80.63,2.29,3.82,52.56
195,Oct,83.85,80.96,8.14,4.15,60.08
195,Nov,83.47,80.89,3.49,4.08,54.27
195,Dec,83.24,80.45,3.67,3.64,54.35
196,Jan,72.37,76.53,3.87,0.49,48.07
196,Feb,71.97,78.08,5.3,2.04,49.54
196,Mar,71.47,78.16,1.66,2.12,44.87
196,Apr,71.24,78.95,8.11,2.91,52.48
196,May,73.17,78.11,4.17,2.07,48.91
196,Jun,73.21,78.11,24.73,2.07,73.6
196,Jul,72.46,78.47,8.99,2.43,54.26
196,Aug,74.62,79.02,5.97,2.98,51.94
196,Sep,75.6,79.23,8.61,3.18,55.7
196,Oct,76.56,78.41,0.38,2.37,46.39
196,Nov,77.78,79.57,3.07,3.53,50.35
196,Dec,78.87,81.06,4.83,5.02,53.11
197,Jan,77.86,60.69,7.05,0.69,55.18
197,Feb,78.01,62.03,4.71,2.03,52.46
197,Mar,75.34,61.19,2.83,1.19,48.6
197,Apr,75.93,61.64,4.38,1.65,50.81
197,May,76.87,61.61,12.73,1.61,61.4
197,Jun,77.64,62.48,12.93,2.49,62.1
197,Jul,76.97,63.55,14.13,3.56,63.14
197,Aug,76.68,64.47,14.2,4.47,63.04
197,Sep,76.58,66.08,19.26,6.08,69.06
197,Oct,77.07,67.68,16.03,7.68,65.49
197,Nov,77.28,69.11,13.02,9.11,61.99
197,Dec,77.15,68.02,5.05,8.02,52.36
198,Jan,86.75,69.76,17.95,1.59,73.59
198,Feb,87.8,70.61,17.76,2.45,73.99
198,Mar,88.31,70.99,6.73,2.82,61.06
198,Apr,87.83,71.15,7.5,2.98,61.7
198,May,86.8,72.88,9.87,4.71,63.93
198,Jun,85.48,72.58,12.45,4.41,66.23
198,Jul,86.14,73.39,8.99,5.23,62.48
198,Aug,87.01,73.56,5.01,5.39,58.23
198,Sep,86.44,73.27,7.23,5.1,60.53
198,Oct,87.17,73.29,7.62,5.13,61.45
198,Nov,87.63,73.13,6.22,4.97,60.04
198,Dec,86.8,74.16,5.47,5.99,58.65
199,Jan,75.23,68.93,7.42,-0.02,54.04
199,Feb,77.7,69.22,7.19,0.26,55.25
199,Mar,78.39,70.1,14.12,1.15,63.98
199,Apr,77.95,71.28,14.89,2.32,64.63
199,May,77.07,71.17,6.33,2.22,53.84
199,Jun,78.37,71.11,1.3,2.16,48.58
199,Jul,78.37,71.71,3.84,2.76,51.63
199,Aug,79.08,73.63,21.93,4.67,73.77
199,Sep,78.73,73.81,0.37,4.85,47.68
199,Oct,77.97,75.38,5.25,6.43,53.08
199,Nov,78.81,75.24,3.25,6.29,51.19
199,Dec,79.08,76.53,20.13,7.57,71.6
200,Jan,73.2,68.07,12.24,0.98,58.6
200,Feb,73.66,68.72,7.94,1.63,53.73
200,Mar,74.52,68.68,2.05,1.59,47.18
200,Apr,73.83,69.04,10.96,1.96,57.45
200,May,74.65,68.86,4.27,1.78,49.92
200,Jun,73.61,69.75,7.15,2.67,52.75
200,Jul,74.35,70.21,8.68,3.12,55.03
200,Aug,75.62,71.53,17.57,4.44,66.45
200,Sep,74.91,71.44,13.05,4.35,60.6
200,Oct,76.18,72.3,4.58,5.21,51.2
200,Nov,76.84,73.54,5.16,6.46,52.3
200,Dec,75.8,73.22,9.55,6.13,56.94
201,Jan,73.76,61.91,2.31,1.31,47.03
201,Feb,75.4,62.79,2.37,2.19,48.09
201,Mar,74.42,64.57,17.71,3.97,65.9
201,Apr,74.31,66.52,7.86,5.92,54.03
201,May,74.21,66.78,6.56,6.18,52.4
201,Jun,76.32,67.86,13.32,7.26,61.78
201,Jul,78.89,69.7,26.75,9.1,79.43
201,Aug,80.15,70.19,2.53,9.59,51.12
201,Sep,79.26,70.14,3.35,9.54,51.58
201,Oct,80.07,71.81,13.37,11.22,64.09
201,Nov,80.01,72.63,10.45,12.03,60.54
201,Dec,79.85,72.16,5.75,11.56,54.81
202,Jan,72.18,60.29,16.63,0.67,63.26
202,Feb,72.31,60.9,14.32,1.27,60.58
202,Mar,72.0,61.91,6.65,2.29,51.18
202,Apr,72.78,61.94,1.02,2.31,44.89
202,May,71.63,62.82,15.66,3.2,61.78
202,Jun,72.38,62.61,4.49,2.98,48.82
202,Jul,74.36,63.54,11.89,3.91,58.88
202,Aug,75.16,65.1,11.21,5.48,58.55
202,Sep,75.34,65.94,17.69,6.31,66.43
202,Oct,75.56,65.59,16.17,5.96,64.74
202,Nov,73.09,67.5,15.21,7.88,62.11
202,Dec,73.7,69.61,43.66,9.98,96.61
203,Jan,79.01,65.47,9.64,0.67,58.98
203,Feb,79.48,65.65,1.34,0.86,49.29
203,Mar,80.92,65.75,7.02,0.95,56.97
203,Apr,81.14,66.84,19.83,2.04,72.47
203,May,82.67,67.43,12.01,2.63,64.02
203,Jun,82.87,68.73,19.67,3.94,73.32
203,Jul,82.71,67.95,1.04,3.15,50.87
203,Aug,82.44,69.45,5.25,4.65,55.76
203,Sep,83.02,70.62,8.0,5.83,59.41
203,Oct,84.55,71.45,17.58,6.65,71.83
203,Nov,84.14,72.73,9.69,7.93,62.11
203,Dec,85.21,73.67,13.79,8.87,67.68
204,Jan,90.1,74.11,7.17,-0.27,62.66
204,Feb,90.06,75.94,31.11,1.55,91.37
204,Mar,89.84,75.22,5.22,0.84,60.17
204,Apr,92.09,75.01,4.22,0.63,60.32
204,May,93.56,77.3,11.06,2.92,69.42
204,Jun,92.63,76.77,1.33,2.39,57.18
204,Jul,93.15,77.04,3.2,2.66,59.73
204,Aug,91.28,77.11,4.48,2.73,60.15
204,Sep,91.33,76.69,6.62,2.31,62.74
204,Oct,90.5,75.71,5.55,1.33,60.96
204,Nov,90.65,75.48,6.39,1.1,62.06
204,Dec,91.35,76.85,15.66,2.47,73.61
205,Jan,80.94,70.43,8.2,1.08,58.41
205,Feb,82.85,71.32,9.29,1.97,60.85
205,Mar,83.28,72.57,10.59,3.22,62.68
205,Apr,83.12,73.16,4.18,3.81,54.88
205,May,82.0,73.12,11.34,3.77,62.8
205,Jun,81.57,74.4,9.9,5.05,60.83
205,Jul,81.79,74.55,8.66,5.21,59.46
205,Aug,82.12,75.9,5.6,6.55,56.0
205,Sep,83.81,76.88,11.6,7.53,64.21
205,Oct,84.65,78.15,2.33,8.8,53.58
205,Nov,85.0,79.63,14.28,10.28,68.13
205,Dec,85.59,80.55,4.67,11.2,56.95
206,Jan,75.67,63.11,16.46,1.07,65.15
206,Feb,76.62,65.11,6.95,3.08,54.32
206,Mar,76.16,63.94,4.43,1.91,51.02
206,Apr,76.2,65.26,9.97,3.22,57.68
206,May,77.09,65.73,6.97,3.7,54.62
206,Jun,77.36,65.52,11.82,3.48,60.6
206,Jul,78.51,66.47,5.51,4.43,53.72
206,Aug,78.53,67.52,12.88,5.49,62.58
206,Sep,79.36,66.05,6.97,4.02,55.98
206,Oct,78.96,66.09,4.02,4.05,52.21
206,Nov,79.11,66.06,8.56,4.02,57.74
206,Dec,78.32,65.71,4.85,3.68,52.82
207,Jan,75.49,73.22,13.82,2.05,61.88
207,Feb,77.32,74.92,6.46,3.75,54.15
207,Mar,77.65,74.81,6.45,3.63,54.33
207,Apr,77.44,75.78,8.11,4.61,56.2
207,May,77.51,75.95,7.17,4.78,55.11
207,Jun,77.44,76.61,2.89,5.44,49.92
207,Jul,77.47,77.39,8.09,6.22,56.19
207,Aug,77.71,78.29,0.7,7.12,47.46
207,Sep,78.38,78.67,5.7,7.49,53.88
207,Oct,77.97,79.45,8.21,8.28,56.63
207,Nov,77.88,80.31,3.18,9.14,50.55
207,Dec,76.51,80.79,16.2,9.62,65.35
208,Jan,69.8,42.79,1.6,0.58,43.8
208,Feb,70.93,44.65,27.85,2.44,75.97
208,Mar,70.65,43.75,5.5,1.54,49.0
208,Apr,70.81,46.69,52.67,4.48,100.0
208,May,69.95,46.82,4.5,4.6,47.37
208,Jun,71.67,47.18,5.68,4.97,49.82
208,Jul,70.69,46.98,13.69,4.76,58.84
208,Aug,71.33,47.38,8.43,5.17,52.91
208,Sep,69.25,46.6,1.88,4.39,43.8
208,Oct,70.75,47.16,4.91,4.95,48.34
208,Nov,71.28,48.35,2.65,6.14,45.94
208,Dec,71.52,49.18,19.43,6.97,66.23
209,Jan,85.04,75.01,7.04,0.82,59.47
209,Feb,86.59,75.25,12.77,1.06,67.28
209,Mar,88.08,77.7,22.72,3.51,80.11
209,Apr,88.47,79.92,16.68,5.73,73.11
209,May,88.46,80.92,5.22,6.73,59.34
209,Jun,88.48,80.32,15.05,6.13,71.15
209,Jul,87.96,81.27,9.7,7.08,64.41
209,Aug,88.65,82.69,10.35,8.5,65.61
209,Sep,88.32,83.09,23.57,8.9,81.28
209,Oct,90.02,84.87,16.31,10.68,73.58
209,Nov,89.68,86.8,14.48,12.61,71.18
209,Dec,90.89,86.36,10.24,12.17,66.82
210,Jan,79.21,50.96,10.0,-0.12,59.53
210,Feb,79.42,51.35,19.32,0.26,70.84
210,Mar,80.15,52.62,13.58,1.54,64.38
210,Apr,78.43,52.41,11.37,1.33,60.7
210,May,77.55,54.26,9.17,3.18,57.54
210,Jun,77.84,54.91,17.32,3.83,67.49
210,Jul,78.71,55.12,11.79,4.03,61.37
210,Aug,78.76,56.32,16.53,5.24,67.1
210,Sep,80.28,56.17,6.68,5.09,56.18
210,Oct,81.04,57.08,7.52,6.0,57.65
210,Nov,80.73,56.67,5.38,5.59,54.89
210,Dec,80.06,57.11,6.5,6.03,55.84
211,Jan,77.05,63.2,6.61,1.1,54.16
211,Feb,79.87,63.2,1.6,1.1,49.85
211,Mar,78.32,63.9,4.97,1.8,52.95
211,Apr,78.72,65.01,3.04,2.91,50.88
211,May,77.74,64.52,1.73,2.42,48.72
211,Jun,80.64,65.75,13.39,3.65,64.45
211,Jul,80.59,68.31,28.47,6.21,82.52
211,Aug,81.8,68.18,9.82,6.08,60.86
211,Sep,84.28,67.21,7.22,5.11,59.23
211,Oct,83.95,65.6,4.42,3.5,55.67
211,Nov,86.67,67.41,21.89,5.31,78.27
211,Dec,87.15,69.13,16.37,7.03,71.93
212,Jan,95.67,56.58,7.34,0.54,66.21
212,Feb,93.0,57.53,22.37,1.49,82.64
212,Mar,94.45,58.66,15.62,2.62,75.42
212,Apr,95.73,60.0,9.75,3.96,69.14
212,May,93.91,60.58,15.08,4.54,74.44
212,Jun,95.3,61.84,21.83,5.79,83.37
212,Jul,97.15,62.48,14.78,6.44,76.02
212,Aug,96.7,63.59,9.01,7.54,68.82
212,Sep,96.9,63.5,16.3,7.46,77.69
212,Oct,97.21,62.14,1.65,6.09,60.31
212,Nov,97.52,61.92,0.96,5.88,59.67
212,Dec,96.87,62.17,3.04,6.13,61.77
213,Jan,81.57,55.25,3.04,0.6,52.59
213,Feb,79.07,57.76,17.79,3.12,68.79
213,Mar,80.86,57.7,4.93,3.06,54.43
213,Apr,80.14,57.05,5.49,2.41,54.67
213,May,81.05,57.87,4.79,3.22,54.38
213,Jun,82.9,58.7,1.55,4.06,51.6
213,Jul,84.32,59.64,15.06,5.0,68.67
213,Aug,84.67,61.22,29.09,6.58,85.7
213,Sep,85.34,61.62,14.44,6.97,68.54
213,Oct,87.38,60.85,3.98,6.2,57.2
213,Nov,89.12,60.74,6.31,6.1,61.04
213,Dec,90.77,61.79,12.24,7.15,69.15
214,Jan,72.54,75.39,11.67,1.1,57.53
214,Feb,75.28,75.46,3.3,1.18,49.12
214,Mar,75.24,78.0,16.19,3.72,64.58
214,Apr,75.68,77.31,2.66,3.02,48.6
214,May,76.85,78.22,6.95,3.94,54.46
214,Jun,74.12,78.81,11.34,4.52,58.08
214,Jul,75.06,80.42,7.18,6.13,53.65
214,Aug,75.1,81.72,3.67,7.43,49.47
214,Sep,75.82,82.17,4.25,7.89,50.59
214,Oct,76.93,82.86,8.78,8.57,56.7
214,Nov,77.05,82.5,7.72,8.22,55.5
214,Dec,76.26,82.57,8.38,8.28,55.81
215,Jan,75.89,62.06,7.05,0.8,54.0
215,Feb,75.53,63.01,19.89,1.75,69.19
215,Mar,75.75,62.93,6.81,1.67,53.62
215,Apr,75.61,63.33,1.21,2.07,46.82
215,May,77.51,64.22,5.5,2.96,53.11
215,Jun,79.32,64.69,1.8,3.43,49.75
215,Jul,80.94,64.93,10.57,3.67,61.25
215,Aug,80.48,63.83,1.16,2.57,49.68
215,Sep,80.85,63.91,8.11,2.65,58.24
215,Oct,81.37,63.34,2.11,2.09,51.35
215,Nov,81.38,65.6,15.36,4.34,67.26
215,Dec,82.39,65.29,13.23,4.03,65.31
216,Jan,87.06,69.57,11.6,1.8,66.16
216,Feb,88.18,70.11,3.0,2.33,56.51
216,Mar,87.93,71.26,23.42,3.49,80.86
216,Apr,86.63,72.93,11.45,5.16,65.72
216,May,88.81,73.57,7.74,5.79,62.57
216,Jun,88.13,74.24,12.82,6.46,68.26
216,Jul,89.46,73.88,9.7,6.11,65.31
216,Aug,89.55,74.08,0.58,6.3,54.42
216,Sep,89.29,73.22,14.04,5.45,70.41
216,Oct,90.61,74.8,6.89,7.03,62.64
216,Nov,90.74,75.02,15.47,7.25,73.0
216,Dec,88.82,75.53,7.91,7.76,62.78
217,Jan,80.77,65.03,8.63,0.4,58.82
217,Feb,80.21,65.49,11.26,0.87,61.63
217,Mar,80.31,65.77,8.07,1.14,57.87
217,Apr,79.99,65.63,10.42,1.0,60.49
217,May,79.96,66.37,10.64,1.75,60.75
217,Jun,81.02,66.45,8.6,1.83,58.93
217,Jul,80.96,68.53,6.98,3.91,56.95
217,Aug,80.98,68.99,3.72,4.36,53.05
217,Sep,81.91,68.21,3.3,3.58,53.11
217,Oct,81.24,66.7,0.59,2.08,49.45
217,Nov,80.85,67.16,7.79,2.54,57.86
217,Dec,79.83,69.19,10.08,4.57,60.0
218,Jan,69.01,69.57,1.5,0.76,43.2
218,Feb,68.81,71.38,12.62,2.56,56.43
218,Mar,71.55,73.24,28.35,4.43,76.95
218,Apr,71.02,74.44,4.98,5.62,48.58
218,May,70.94,75.09,7.7,6.27,51.8
218,Jun,70.67,77.27,14.56,8.45,59.87
218,Jul,71.76,78.49,16.44,9.67,62.79
218,Aug,74.08,78.81,4.82,9.99,50.22
218,Sep,72.93,79.0,12.64,10.19,58.93
218,Oct,72.82,76.67,1.06,7.85,44.97
218,Nov,72.63,77.19,4.04,8.37,48.42
218,Dec,72.1,78.18,2.41,9.36,46.15
219,Jan,84.77,66.35,8.45,0.74,61.0
219,Feb,85.15,67.67,1.2,2.06,52.53
219,Mar,82.74,68.71,11.07,3.09,62.93
219,Apr,82.08,68.62,8.6,3.01,59.57
219,May,81.0,70.64,4.74,5.02,54.29
219,Jun,79.97,71.27,13.44,5.65,64.11
219,Jul,80.35,72.4,6.54,6.79,56.06
219,Aug,80.13,72.84,24.99,7.23,78.07
219,Sep,79.48,73.8,5.98,8.19,54.86
219,Oct,79.68,73.66,9.74,8.05,59.5
219,Nov,78.1,73.56,18.45,7.95,69.0
219,Dec,77.99,74.59,6.18,8.98,54.21
220,Jan,73.64,54.6,4.83,-0.13,49.98
220,Feb,73.21,55.76,13.0,1.03,59.52
220,Mar,74.48,56.48,5.36,1.74,51.12
220,Apr,77.23,55.94,2.97,1.2,49.9
220,May,77.4,56.2,5.16,1.46,52.63
220,Jun,76.99,55.38,19.92,0.64,70.1
220,Jul,77.62,55.67,6.09,0.94,53.87
220,Aug,78.73,56.85,7.72,2.12,56.5
220,Sep,80.05,57.59,17.31,2.85,68.8
220,Oct,81.46,58.89,17.38,4.15,69.73
220,Nov,80.39,60.77,9.33,6.03,59.43
220,Dec,80.97,62.54,8.25,7.8,58.49
221,Jan,92.09,73.3,2.78,0.33,58.59
221,Feb,92.05,74.71,10.78,1.74,68.16
221,Mar,93.05,75.67,4.21,2.7,60.89
221,Apr,91.85,75.87,10.38,2.9,67.57
221,May,93.83,77.07,8.21,4.1,66.15
221,Jun,94.22,78.35,19.39,5.38,79.8
221,Jul,93.72,79.7,1.41,6.73,57.92
221,Aug,94.54,79.61,14.55,6.64,74.18
221,Sep,94.83,80.18,10.8,7.21,69.86
221,Oct,95.36,81.62,13.38,8.65,73.27
221,Nov,94.02,82.49,21.24,9.52,81.9
221,Dec,95.44,82.06,7.4,9.09,66.14
222,Jan,85.72,63.08,6.07,2.03,58.71
222,Feb,85.69,64.34,9.07,3.29,62.3
222,Mar,85.66,65.76,12.28,4.71,66.13
222,Apr,86.45,66.24,9.48,5.19,63.24
222,May,87.03,66.1,1.58,5.05,54.11
222,Jun,86.72,65.65,15.58,4.6,70.74
